id,desc_tr
U1144,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1145,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1146,SCP (J1850) Araç Güvenliği İçin Geçersiz veya Eksik Veri
U1147,SCP (J1850) Araç Güvenliği İçin Geçersiz veya Eksik Veri
U1148,SCP (J1850) Ses Kontrolü için Geçersiz veya Eksik Veri
U1149,SCP (J1850) Ses Kontrolü için Geçersiz veya Eksik Veri
U1150,SCP (J1850) Sesli Uyarılar için Geçersiz veya Eksik Veri
U1151,SCP (J1850) Sesli Uyarılar için Geçersiz veya Eksik Veri
U1152,SCP (J1850) Deney #3 için Geçersiz veya Eksik Veri
U1153,SCP (J1850) Deney #3 için Geçersiz veya Eksik Veri
U1154,SCP (J1850) Kompakt Disk için Geçersiz veya Eksik Veri
U1155,SCP (J1850) Kompakt Disk için Geçersiz veya Eksik Veri
U1156,SCP (J1850) Dijital Sinyal İşleme için Geçersiz veya Eksik Veri
U1157,SCP (J1850) Dijital Sinyal İşleme için Geçersiz veya Eksik Veri
U1158,SCP (J1850) Anten için Geçersiz veya Eksik Veri
U1159,SCP (J1850) Anten için Geçersiz veya Eksik Veri
U1160,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1161,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1162,SCP (J1850) Dijital Ses Kaseti için Geçersiz veya Eksik Veri
U1163,SCP (J1850) Dijital Ses Kaseti için Geçersiz veya Eksik Veri
U1164,SCP (J1850) Ayarlayıcı/Alıcı için Geçersiz veya Eksik Veri
U1165,SCP (J1850) Ayarlayıcı/Alıcı için Geçersiz veya Eksik Veri
U1166,SCP (J1850) Kaset için Geçersiz veya Eksik Veri
U1167,SCP (J1850) Kaset için Geçersiz veya Eksik Veri
U1168,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1169,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1170,SCP (J1850) Cep Telefonu / Çağrı Sistemi için Geçersiz veya Eksik Veri
U1171,SCP (J1850) Cep Telefonu / Çağrı Sistemi için Geçersiz veya Eksik Veri
U1172,SCP (J1850) Uzaktan Düğme Kontrolü için Geçersiz veya Eksik Veri
U1173,SCP (J1850) Uzaktan Düğme Kontrolü için Geçersiz veya Eksik Veri
U1174,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1175,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1176,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1177,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1178,SCP (J1850) İklim Kontrolü (HVAC) için Geçersiz veya Eksik Veri
U1179,SCP (J1850) İklim Kontrolü (HVAC) için Geçersiz veya Eksik Veri
U1180,SCP (J1850) Kişiselleştirme (Bellek) Özellikleri için Geçersiz veya Eksik Veri
U1181,SCP (J1850) Kişiselleştirme (Bellek) Özellikleri için Geçersiz veya Eksik Veri
U1182,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1183,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1184,SCP (J1850) Cam Silecek / Yıkayıcı için Geçersiz veya Eksik Veri
U1185,SCP (J1850) Cam Silecek / Yıkayıcı için Geçersiz veya Eksik Veri
U1186,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1187,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1188,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1189,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1190,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1191,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1192,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1193,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1194,SCP (J1850) Aynalar için Geçersiz veya Eksik Veri
U1195,SCP (J1850) Aynalar için Geçersiz veya Eksik Veri
U1196,SCP (J1850) Kapı Kilitleri için Geçersiz veya Eksik Veri
U1197,SCP (J1850) Kapı Kilitleri için Geçersiz veya Eksik Veri
U1198,SCP (J1850) Harici Erişim (Kapılar) için Geçersiz veya Eksik Veri
U1199,SCP (J1850) Harici Erişim (Kapılar) için Geçersiz veya Eksik Veri
U1200,SCP (J1850) Koltuk Hareketi / Kontrolü için Geçersiz veya Eksik Veri
U1201,SCP (J1850) Koltuk Hareketi / Kontrolü için Geçersiz veya Eksik Veri
U1202,Windows için SCP (J1850) Geçersiz veya Eksik Veri
U1203,Windows için SCP (J1850) Geçersiz veya Eksik Veri
U1204,SCP (J1850) Direksiyon Kolonu için Geçersiz veya Eksik Veri
U1205,SCP (J1850) Direksiyon Kolonu için Geçersiz veya Eksik Veri
U1206,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1207,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1208,SCP (J1850) Koltuk Anahtarları için Geçersiz veya Eksik Veri
U1209,SCP (J1850) Koltuk Anahtarları için Geçersiz veya Eksik Veri
U1210,SCP (J1850) Kısıtlamalar için Geçersiz veya Eksik Veri
U1211,SCP (J1850) Kısıtlamalar için Geçersiz veya Eksik Veri
U1212,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1213,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1214,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1215,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1216,SCP (J1850) Harici Lamba Kesintisi için Geçersiz veya Eksik Veri
U1217,SCP (J1850) Harici Lamba Kesintisi için Geçersiz veya Eksik Veri
U1218,SCP (J1850) Harici Lambalar için Geçersiz veya Eksik Veri
U1219,SCP (J1850) Harici Lambalar için Geçersiz veya Eksik Veri
U1220,SCP (J1850) İç Lamba Kesintisi için Geçersiz veya Eksik Veri
U1221,SCP (J1850) İç Lamba Kesintisi için Geçersiz veya Eksik Veri
U1222,SCP (J1850) İç Lambalar için Geçersiz veya Eksik Veri
U1223,SCP (J1850) İç Lambalar için Geçersiz veya Eksik Veri
U1224,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1225,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1226,SCP (J1850) Beden Durumu Talebi için Geçersiz veya Eksik Veri
U1227,SCP (J1850) Beden Durumu Talebi için Geçersiz veya Eksik Veri
U1228,Lastikler için SCP (J1850) Geçersiz veya Eksik Veri
U1229,Lastikler için SCP (J1850) Geçersiz veya Eksik Veri
U1230,SCP (J1850) Elektrikli Buz Çözme için Geçersiz veya Eksik Veri
U1231,SCP (J1850) Elektrikli Buz Çözme için Geçersiz veya Eksik Veri
U1232,SCP (J1850) Navigasyon için Geçersiz veya Eksik Veri
U1233,SCP (J1850) Navigasyon için Geçersiz veya Eksik Veri
U1234,SCP (J1850) Ekranlar için Geçersiz veya Eksik Veri
U1235,SCP (J1850) Ekranlar için Geçersiz veya Eksik Veri
U1236,SCP (J1850) Bellek Depolama için Geçersiz veya Eksik Veri
U1237,SCP (J1850) Bellek Depolama için Geçersiz veya Eksik Veri
U1238,SCP (J1850) Deney #4 için Geçersiz veya Eksik Veri
U1239,SCP (J1850) Deney #4 için Geçersiz veya Eksik Veri
U1240,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1241,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1242,SCP (J1850) Dış Ortam İçin Geçersiz veya Eksik Veri
U1243,SCP (J1850) Dış Ortam İçin Geçersiz veya Eksik Veri
U1244,SCP (J1850) İç Ortam İçin Geçersiz veya Eksik Veri
U1245,SCP (J1850) İç Ortam İçin Geçersiz veya Eksik Veri
U1246,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1247,SCP (J1850) Birincil Kimlik için Geçersiz veya Eksik Veri
U1248,SCP (J1850) Saat/Tarih için Geçersiz veya Eksik Veri
U1249,SCP (J1850) Saat/Tarih için Geçersiz veya Eksik Veri
U1250,SCP (J1850) Araç Kimliği (VIN) için Geçersiz veya Eksik Veri
U1251,SCP (J1850) Araç Kimliği (VIN) için Geçersiz veya Eksik Veri
U1252,SCP (J1850) A Sınıfı İşlevler için Geçersiz veya Eksik Veri
U1253,SCP (J1850) A Sınıfı İşlevler için Geçersiz veya Eksik Veri
U1254,SCP (J1850) Ağ Kontrolü için Geçersiz veya Eksik Veri
U1255,SCP (J1850) Ağ Kontrolü için Geçersiz veya Eksik Veri
U1260,SCP (J1850) Tek Uçlu (+) Devre Arızası
U1261,SCP (J1850) Tek Uçlu (-) Devre Arızası
U1262,SCP (J1850) İletişim Veriyolu Arızası
U1308,SCP (J1850) Fonksiyon Okuma Motor Torku için Geçersiz veya Eksik Veri
U1341,SCP (J1850) Fonksiyon Okuma Araç Hızı için Geçersiz veya Eksik Veri
U1430,SCP (J1850) İşlev Okuma Yakıt Sistemi için Geçersiz veya Eksik Veri
U1451,SCP (J1850) İşlev Okuması Sesli Uyarıları/Hırsızlık Önleme Modülü için Geçersiz veya Eksik Veri
U1612,SCP (J1850) Birincil Kimlik için Onay Eksikliği
U1736,SCP (J1850) Anlatılanlara İlişkin Onay Eksikliği
U1750,SCP (J1850) Sesli Uyarıların Onaylanmaması
U1794,SCP (J1850) Aynalar İçin Onay Eksikliği
U1797,SCP (J1850) Kapı Kilitleri İçin Onay Eksikliği
U1798,SCP (J1850) Harici Erişim İçin Onay Eksikliği (Kapılar)
U1806,SCP (J1850) Birincil Kimlik için Onay Eksikliği
U1900,CAN İletişim Veriyolu Arızası
U1950,UPB İletişim Veri Yolu Arızası
U2000,Ses Arka Kontrol Birimi Yanıt Vermiyor
U2001,Ses Kaset Destesi Birimi Yanıt Vermiyor
U2002,Ses Çerçevesi Yanıt Vermiyor
U2003,Ses Kompakt Diski / Disk Jokey Birimi Yanıt Vermiyor
U2004,Sesli Direksiyon Kontrol Birimi Yanıt Vermiyor
U2005,Ses Arkaya Entegre Kontrol Paneli Birimi Yanıt Vermiyor
U2006,Sesli Uzaktan Klima Kontrol Ünitesi Yanıt Vermiyor
U2007,Sesli Navigasyon Birimi Yanıt Vermiyor
U2008,Sesli Telefon Yanıt Vermiyor
U2009,Ses Ön Kontrol Modülü (ACM) Yanıt Vermiyor
U2010,Modül Yanıt Vermiyor (SCP Değil)
U2011,Modülden Geçersiz Veri Aktarıldı (SCP Olmayan)
U2012,İletişim Veri Yolu Hatası (SCP Dışı)
U2013,Pusula Modülü Yanıt Vermiyor
U2014,Ses Subwoofer Ünitesi Yanıt Vermiyor
U2015,Sinyal Bağlantısı Arızası (SCP Dışı)
U2016,Sinyal Bağlantısı Şasiye Kısa Devre (SCP Olmayan) / NGV Modülünden
U2017,Sürücü Tarafı Çarpma Sensörü İletişim Arızası (SCP Dışı)
U2018,Yolcu Tarafı Çarpma Sensörü İletişim Arızası (SCP Dışı)
U2019,Ses Ses Modülü Yanıt Vermiyor
U2020,Audio Center Amplifikatörü yanıt vermiyor
U2021,Geçersiz/hata verileri alındı ​​(SCP olmayan)
U2150,SCP (J1850) REM'den Geçersiz Veri
U2152,SCP (J1850) GEM'den Geçersiz Veri
U2160,SCP (J1850) IC'den Geçersiz Veri
U2195,SCP (J1850) SCLM'den Geçersiz Veri
U2500,(CAN) Motor Yönetiminden Onay Eksikliği
